row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,city,state,postal_code,region,category,sub_category,product_id,product_name,quantity,discount,unit_price,sales,profit
454,ORD-01151,2023-09-14,2023-09-14,Same Day,CUS-0058,Customer 58,Consumer,Chicago,IL,60601,Central,Technology,Copiers,PRD-4662,Epson WorkForce WF-7840,2,0.4,421.42,505.7,-40.93
437,ORD-01145,2021-09-27,2021-10-04,Standard Class,CUS-0291,Customer 291,Home Office,Portland,OR,97201,West,Technology,Copiers,PRD-3378,Brother MFC-L2750DW,3,0.2,318.95,765.48,203.92
1563,ORD-01521,2023-02-24,2023-03-03,Standard Class,CUS-0269,Customer 269,Home Office,Atlanta,GA,30301,South,Technology,Accessories,PRD-9020,Mechanical Keyboard TKL,2,0.2,71.27,114.03,36.8
490,ORD-01163,2021-04-21,2021-04-24,Second Class,CUS-0023,Customer 23,Consumer,New York,NY,10001,East,Technology,Copiers,PRD-4662,Epson WorkForce WF-7840,4,0.2,429.81,1375.39,299.41
2146,ORD-01715,2023-10-13,2023-10-15,First Class,CUS-0265,Customer 265,Consumer,Houston,TX,77001,Central,Technology,Machines,PRD-1881,HP ProBook 440 G9,2,0.1,753.05,1355.49,109.05
1861,ORD-01620,2023-11-19,2023-11-23,Standard Class,CUS-0083,Customer 83,Home Office,San Francisco,CA,94101,West,Technology,Machines,PRD-7964,Lenovo ThinkPad E15,3,0,903.41,2710.23,527.59
756,ORD-01252,2023-08-15,2023-08-22,Standard Class,CUS-0345,Customer 345,Corporate,Boston,MA,02101,East,Office Supplies,Labels,PRD-1860,Name Badge Kit,1,0,18.15,18.15,3.6
337,ORD-01112,2022-01-12,2022-01-17,Standard Class,CUS-0188,Customer 188,Home Office,Dallas,TX,75201,Central,Furniture,Bookcases,PRD-5773,Wooden Bookcase 180cm,1,0,208.82,208.82,16.14
569,ORD-01189,2023-01-15,2023-01-17,Second Class,CUS-0209,Customer 209,Consumer,Charlotte,NC,28201,South,Furniture,Tables,PRD-7760,Conference Table 2m,3,0,627.22,1881.66,-137.8
333,ORD-01111,2023-09-15,2023-09-21,Standard Class,CUS-0022,Customer 22,Consumer,Miami,FL,33101,East,Furniture,Bookcases,PRD-5773,Wooden Bookcase 180cm,3,0.3,182.63,383.52,14.59
1872,ORD-01624,2021-08-15,2021-08-22,Standard Class,CUS-0258,Customer 258,Home Office,Memphis,TN,38101,South,Furniture,Tables,PRD-5524,Folding Table Portable,2,0.5,82.45,82.45,-0.07
776,ORD-01258,2022-01-14,2022-01-18,Standard Class,CUS-0366,Customer 366,Home Office,Philadelphia,PA,19101,East,Furniture,Furnishings,PRD-0891,Monitor Arm Dual,2,0.5,95.36,95.36,-7.31
1657,ORD-01552,2021-10-04,2021-10-10,Standard Class,CUS-0229,Customer 229,Consumer,Seattle,WA,98101,West,Office Supplies,Paper,PRD-0896,Premium Photo Paper 50sh,3,0,13.73,41.19,4.78
1154,ORD-01384,2021-05-14,2021-05-20,Standard Class,CUS-0159,Customer 159,Consumer,New Orleans,LA,70101,South,Technology,Phones,PRD-4868,Oppo Reno 8,1,0.1,263.42,237.08,42.19
1814,ORD-01604,2021-09-20,2021-09-23,Second Class,CUS-0216,Customer 216,Consumer,San Francisco,CA,94101,West,Office Supplies,Binders,PRD-3805,View Binder with Windows,2,0.3,15.51,21.71,1.88
1889,ORD-01629,2022-07-10,2022-07-12,First Class,CUS-0119,Customer 119,Consumer,Chicago,IL,60601,Central,Office Supplies,Art,PRD-9676,Watercolor Set 24pcs,5,0.2,22.45,89.8,7.24
1798,ORD-01599,2021-06-01,2021-06-08,Standard Class,CUS-0111,Customer 111,Consumer,Atlanta,GA,30301,South,Office Supplies,Binders,PRD-6231,3-Ring Binder 2in,6,0,9.01,54.06,7.68
787,ORD-01262,2022-08-01,2022-08-05,Standard Class,CUS-0179,Customer 179,Corporate,Portland,OR,97201,West,Office Supplies,Binders,PRD-6126,Presentation Binder,1,0.1,13.07,11.76,2.18
59,ORD-01019,2023-10-18,2023-10-24,Standard Class,CUS-0082,Customer 82,Home Office,New York,NY,10001,East,Furniture,Chairs,PRD-4472,Gaming Chair Pro,5,0,310.34,1551.7,234.48
1198,ORD-01399,2023-01-02,2023-01-07,Standard Class,CUS-0164,Customer 164,Consumer,Miami,FL,33101,East,Technology,Accessories,PRD-7137,USB Hub 7-Port,4,0.3,32.18,90.1,7.89
1733,ORD-01577,2023-07-13,2023-07-18,Standard Class,CUS-0279,Customer 279,Consumer,Minneapolis,MN,55401,Central,Technology,Machines,PRD-7964,Lenovo ThinkPad E15,1,0,858.82,858.82,92.91
1805,ORD-01601,2022-12-13,2022-12-13,Same Day,CUS-0198,Customer 198,Corporate,Minneapolis,MN,55401,Central,Office Supplies,Storage,PRD-6625,Banker Box 10-Pack,1,0,44.16,44.16,9.42
2078,ORD-01692,2023-02-04,2023-02-11,Standard Class,CUS-0164,Customer 164,Consumer,Miami,FL,33101,East,Technology,Accessories,PRD-7137,USB Hub 7-Port,1,0,32.78,32.78,9.85
646,ORD-01215,2021-09-11,2021-09-13,Second Class,CUS-0288,Customer 288,Home Office,Washington,DC,20001,East,Technology,Phones,PRD-4957,iPhone 14 128GB,2,0,819.09,1638.18,213.08
693,ORD-01231,2023-02-06,2023-02-10,Standard Class,CUS-0081,Customer 81,Consumer,Miami,FL,33101,East,Technology,Phones,PRD-1941,Xiaomi Redmi 12,1,0.4,182.95,109.77,-12.18
1095,ORD-01365,2023-12-21,2023-12-27,Standard Class,CUS-0383,Customer 383,Corporate,Las Vegas,NV,89101,West,Furniture,Furnishings,PRD-0891,Monitor Arm Dual,2,0.4,88.46,106.15,2.41
671,ORD-01223,2022-05-22,2022-05-27,Standard Class,CUS-0129,Customer 129,Corporate,Las Vegas,NV,89101,West,Office Supplies,Envelopes,PRD-6228,Manila Envelope 50pk,2,0,9.58,19.16,2.63
222,ORD-01074,2021-03-09,2021-03-15,Standard Class,CUS-0128,Customer 128,Consumer,Boston,MA,02101,East,Office Supplies,Art,PRD-0551,Whiteboard Markers 10pk,2,0.5,14.91,14.91,-0.73
1230,ORD-01410,2023-06-12,2023-06-15,Second Class,CUS-0124,Customer 124,Consumer,Nashville,TN,37201,South,Office Supplies,Labels,PRD-1860,Name Badge Kit,2,0.3,18.97,26.56,1.42
816,ORD-01272,2022-12-13,2022-12-17,Standard Class,CUS-0389,Customer 389,Consumer,Atlanta,GA,30301,South,Office Supplies,Storage,PRD-5940,Plastic Storage Bin Set,5,0.3,34.43,120.5,8.37
506,ORD-01168,2023-09-07,2023-09-11,Second Class,CUS-0333,Customer 333,Corporate,Charlotte,NC,28201,South,Office Supplies,Paper,PRD-6104,A4 Copy Paper 500sh,3,0.1,7.35,19.84,2.2
701,ORD-01233,2023-06-18,2023-06-22,Standard Class,CUS-0108,Customer 108,Consumer,Charlotte,NC,28201,South,Furniture,Tables,PRD-5524,Folding Table Portable,1,0.5,92.54,46.27,2.24
678,ORD-01226,2023-01-03,2023-01-08,Standard Class,CUS-0263,Customer 263,Home Office,Washington,DC,20001,East,Technology,Copiers,PRD-3378,Brother MFC-L2750DW,1,0,300.26,300.26,86.87
1475,ORD-01491,2022-12-28,2023-01-03,Standard Class,CUS-0081,Customer 81,Consumer,Miami,FL,33101,East,Office Supplies,Storage,PRD-6625,Banker Box 10-Pack,1,0.5,44.13,22.07,-0.32
227,ORD-01075,2022-09-11,2022-09-15,Second Class,CUS-0239,Customer 239,Home Office,Las Vegas,NV,89101,West,Furniture,Chairs,PRD-0063,Herman Miller Aeron,2,0.1,1292.97,2327.35,257.48
631,ORD-01210,2022-02-09,2022-02-10,First Class,CUS-0208,Customer 208,Corporate,Houston,TX,77001,Central,Technology,Copiers,PRD-4662,Epson WorkForce WF-7840,3,0,438.91,1316.73,293.27
2213,ORD-01737,2021-10-20,2021-10-23,Second Class,CUS-0107,Customer 107,Corporate,New York,NY,10001,East,Technology,Accessories,PRD-7137,USB Hub 7-Port,6,0.1,36.72,198.29,70.41
1453,ORD-01484,2023-02-14,2023-02-20,Standard Class,CUS-0243,Customer 243,Consumer,Los Angeles,CA,90001,West,Technology,Accessories,PRD-9020,Mechanical Keyboard TKL,3,0,66.36,199.08,45.94
1970,ORD-01656,2023-11-24,2023-11-28,Second Class,CUS-0002,Customer 2,Consumer,Los Angeles,CA,90001,West,Office Supplies,Storage,PRD-5940,Plastic Storage Bin Set,3,0,32.33,96.99,17.56
164,ORD-01054,2021-03-23,2021-03-25,First Class,CUS-0111,Customer 111,Consumer,Atlanta,GA,30301,South,Furniture,Furnishings,PRD-8417,Cable Management Kit,1,0.3,29.13,20.39,1.29
561,ORD-01187,2022-04-08,2022-04-10,Second Class,CUS-0206,Customer 206,Consumer,Atlanta,GA,30301,South,Office Supplies,Fasteners,PRD-7306,Stapler Heavy Duty,1,0.4,25.46,15.28,-0.79
66,ORD-01022,2023-08-30,2023-09-04,Standard Class,CUS-0014,Customer 14,Consumer,Las Vegas,NV,89101,West,Office Supplies,Fasteners,PRD-9613,Paper Clips Box 500,2,0.4,5.6,6.72,-0.47
1571,ORD-01523,2022-02-11,2022-02-16,Standard Class,CUS-0111,Customer 111,Consumer,Atlanta,GA,30301,South,Office Supplies,Paper,PRD-4352,Cardstock 100pk,5,0,13.12,65.6,12.86
10,ORD-01003,2023-06-12,2023-06-16,Standard Class,CUS-0125,Customer 125,Consumer,Miami,FL,33101,East,Furniture,Bookcases,PRD-5344,Wall-Mount Floating Shelves,1,0,62.91,62.91,-1.82
1050,ORD-01350,2022-12-10,2022-12-15,Standard Class,CUS-0239,Customer 239,Home Office,Las Vegas,NV,89101,West,Furniture,Tables,PRD-4568,Standing Desk Adjustable,1,0,422.63,422.63,-34.25
1818,ORD-01606,2021-05-12,2021-05-17,Standard Class,CUS-0196,Customer 196,Corporate,Charlotte,NC,28201,South,Furniture,Chairs,PRD-4686,Ergonomic Mesh Chair,4,0,237.48,949.92,102.29
436,ORD-01145,2023-07-03,2023-07-06,Second Class,CUS-0092,Customer 92,Consumer,Minneapolis,MN,55401,Central,Technology,Accessories,PRD-8988,Logitech MX Master 3,3,0.2,97.43,233.83,67.99
357,ORD-01119,2023-06-17,2023-06-19,Second Class,CUS-0367,Customer 367,Consumer,Charlotte,NC,28201,South,Technology,Phones,PRD-4868,Oppo Reno 8,2,0.2,231.14,369.82,69.61
1924,ORD-01641,2022-02-26,2022-03-05,Standard Class,CUS-0255,Customer 255,Corporate,Miami,FL,33101,East,Technology,Machines,PRD-7823,Dell XPS 15 Laptop,1,0.4,1367.94,820.76,-39.36
289,ORD-01096,2023-02-04,2023-02-04,Same Day,CUS-0347,Customer 347,Home Office,Portland,OR,97201,West,Furniture,Tables,PRD-4568,Standing Desk Adjustable,2,0.2,408.76,654.02,-40.42
1524,ORD-01508,2023-03-27,2023-03-31,Standard Class,CUS-0053,Customer 53,Home Office,Dallas,TX,75201,Central,Office Supplies,Labels,PRD-1860,Name Badge Kit,2,0,19.05,38.1,13.64
1863,ORD-01621,2021-07-17,2021-07-21,Standard Class,CUS-0097,Customer 97,Corporate,Minneapolis,MN,55401,Central,Technology,Accessories,PRD-3294,Webcam HD 1080p,2,0,52.19,104.38,37.21
2060,ORD-01686,2023-04-10,2023-04-16,Standard Class,CUS-0116,Customer 116,Home Office,Charlotte,NC,28201,South,Office Supplies,Binders,PRD-3805,View Binder with Windows,3,0,14.08,42.24,9.11
1384,ORD-01461,2022-05-25,2022-05-30,Standard Class,CUS-0113,Customer 113,Corporate,Miami,FL,33101,East,Office Supplies,Paper,PRD-4352,Cardstock 100pk,2,0.2,12.01,19.22,3.67
578,ORD-01192,2022-11-01,2022-11-05,Standard Class,CUS-0374,Customer 374,Consumer,Minneapolis,MN,55401,Central,Furniture,Tables,PRD-1817,L-Shape Office Desk,1,0.2,402.12,321.7,9.57
1089,ORD-01363,2022-01-28,2022-02-03,Standard Class,CUS-0060,Customer 60,Consumer,Portland,OR,97201,West,Furniture,Tables,PRD-4568,Standing Desk Adjustable,2,0.2,438.68,701.89,4.81
19,ORD-01006,2023-03-03,2023-03-08,Standard Class,CUS-0286,Customer 286,Corporate,Seattle,WA,98101,West,Technology,Accessories,PRD-3294,Webcam HD 1080p,2,0.5,52.91,52.91,2.1
1663,ORD-01554,2021-06-23,2021-06-30,Standard Class,CUS-0350,Customer 350,Consumer,Dallas,TX,75201,Central,Office Supplies,Binders,PRD-3805,View Binder with Windows,2,0,14.38,28.76,4.01
1795,ORD-01598,2023-10-15,2023-10-22,Standard Class,CUS-0281,Customer 281,Home Office,Las Vegas,NV,89101,West,Office Supplies,Envelopes,PRD-6228,Manila Envelope 50pk,1,0,8.13,8.13,0.79
19,ORD-01006,2023-03-03,2023-03-08,Standard Class,CUS-0286,Customer 286,Corporate,Seattle,WA,98101,West,Technology,Accessories,PRD-3294,Webcam HD 1080p,2,0.5,52.91,52.91,0.83
1909,ORD-01636,2022-03-06,2022-03-07,First Class,CUS-0115,Customer 115,Corporate,Charlotte,NC,28201,South,Furniture,Bookcases,PRD-5773,Wooden Bookcase 180cm,2,0.1,200.04,360.07,33.58
370,ORD-01123,2021-08-08,2021-08-12,Standard Class,CUS-0104,Customer 104,Consumer,Boston,MA,02101,East,Technology,Machines,PRD-1881,HP ProBook 440 G9,2,0.4,778.43,934.12,-39.96
1761,ORD-01587,2022-02-19,2022-02-20,First Class,CUS-0134,Customer 134,Consumer,Seattle,WA,98101,West,Office Supplies,Binders,PRD-6231,3-Ring Binder 2in,3,0.5,7.78,11.67,-0.47
2190,ORD-01730,2021-06-03,2021-06-09,Standard Class,CUS-0155,Customer 155,Consumer,New York,NY,10001,East,Technology,Copiers,PRD-5522,Canon ImageRUNNER 2425,5,0.1,1927.57,8674.07,2641.2
1715,ORD-01571,2023-04-12,2023-04-15,Second Class,CUS-0013,Customer 13,Corporate,New Orleans,LA,70101,South,Office Supplies,Art,PRD-0551,Whiteboard Markers 10pk,1,0,14.56,14.56,2.37
1585,ORD-01528,2022-03-07,2022-03-10,Second Class,CUS-0043,Customer 43,Consumer,Minneapolis,MN,55401,Central,Technology,Phones,PRD-4957,iPhone 14 128GB,2,0,764.06,1528.12,252.25
1997,ORD-01665,2022-06-10,2022-06-15,Standard Class,CUS-0183,Customer 183,Consumer,New Orleans,LA,70101,South,Technology,Machines,PRD-1881,HP ProBook 440 G9,3,0.5,809.79,1214.68,-153.75
2092,ORD-01697,2023-05-28,2023-05-30,First Class,CUS-0143,Customer 143,Consumer,Portland,OR,97201,West,Technology,Copiers,PRD-5522,Canon ImageRUNNER 2425,2,0,1854.29,3708.58,795.92
552,ORD-01184,2023-02-10,2023-02-14,Standard Class,CUS-0162,Customer 162,Corporate,Philadelphia,PA,19101,East,Technology,Copiers,PRD-3378,Brother MFC-L2750DW,2,0.1,289.18,520.52,139.9
606,ORD-01202,2023-08-06,2023-08-11,Standard Class,CUS-0380,Customer 380,Corporate,Boston,MA,02101,East,Office Supplies,Storage,PRD-6625,Banker Box 10-Pack,3,0.1,44.25,119.48,15.62
815,ORD-01271,2023-08-30,2023-08-30,Same Day,CUS-0155,Customer 155,Consumer,New York,NY,10001,East,Furniture,Tables,PRD-4568,Standing Desk Adjustable,2,0.1,416.5,749.7,-68.11
1739,ORD-01579,2023-08-08,2023-08-11,Second Class,CUS-0161,Customer 161,Consumer,Houston,TX,77001,Central,Technology,Phones,PRD-4868,Oppo Reno 8,1,0,247.74,247.74,44.6
1989,ORD-01663,2023-10-20,2023-10-22,Second Class,CUS-0188,Customer 188,Home Office,Dallas,TX,75201,Central,Office Supplies,Art,PRD-0551,Whiteboard Markers 10pk,1,0.1,14.97,13.47,2.61
1312,ORD-01437,2022-04-10,2022-04-13,Second Class,CUS-0379,Customer 379,Consumer,Las Vegas,NV,89101,West,Furniture,Bookcases,PRD-5344,Wall-Mount Floating Shelves,1,0.2,69.37,55.5,1.27
330,ORD-01110,2022-01-01,2022-01-07,Standard Class,CUS-0284,Customer 284,Consumer,Detroit,MI,48201,Central,Technology,Copiers,PRD-5522,Canon ImageRUNNER 2425,3,0,2015.43,6046.29,2048.16
1258,ORD-01419,2023-07-11,2023-07-12,First Class,CUS-0043,Customer 43,Consumer,Minneapolis,MN,55401,Central,Office Supplies,Art,PRD-1820,Sketch Pad A3,1,0,19.42,19.42,2.84
1262,ORD-01420,2021-07-07,2021-07-12,Standard Class,CUS-0047,Customer 47,Consumer,Las Vegas,NV,89101,West,Technology,Phones,PRD-4868,Oppo Reno 8,2,0.2,236.2,377.92,61.88
817,ORD-01272,2021-12-08,2021-12-10,Second Class,CUS-0012,Customer 12,Corporate,Detroit,MI,48201,Central,Technology,Phones,PRD-4957,iPhone 14 128GB,1,0.5,817.55,408.77,-14.38
1481,ORD-01493,2023-12-14,2023-12-15,First Class,CUS-0233,Customer 233,Consumer,Chicago,IL,60601,Central,Furniture,Tables,PRD-7760,Conference Table 2m,2,0,692.69,1385.38,68.81
981,ORD-01327,2022-03-20,2022-03-23,Second Class,CUS-0135,Customer 135,Corporate,Chicago,IL,60601,Central,Office Supplies,Fasteners,PRD-9613,Paper Clips Box 500,3,0,6.44,19.32,3.94
399,ORD-01133,2021-10-11,2021-10-13,Second Class,CUS-0335,Customer 335,Home Office,Seattle,WA,98101,West,Office Supplies,Art,PRD-1820,Sketch Pad A3,2,0,18.74,37.48,5.54
575,ORD-01191,2022-09-09,2022-09-14,Standard Class,CUS-0131,Customer 131,Consumer,Portland,OR,97201,West,Technology,Accessories,PRD-9020,Mechanical Keyboard TKL,4,0.5,73.89,147.78,-14.15
1049,ORD-01349,2023-06-24,2023-06-30,Standard Class,CUS-0224,Customer 224,Corporate,Charlotte,NC,28201,South,Office Supplies,Fasteners,PRD-9613,Paper Clips Box 500,1,0.1,6.18,5.56,1.66
42,ORD-01014,2021-10-20,2021-10-23,Second Class,CUS-0016,Customer 16,Corporate,San Francisco,CA,94101,West,Technology,Phones,PRD-4957,iPhone 14 128GB,1,0.2,823.45,658.76,128.85
1301,ORD-01433,2022-07-28,2022-08-01,Standard Class,CUS-0039,Customer 39,Consumer,Boston,MA,02101,East,Technology,Phones,PRD-9624,Samsung Galaxy A54,1,0,307.33,307.33,46.92
451,ORD-01150,2021-10-09,2021-10-16,Standard Class,CUS-0044,Customer 44,Home Office,Atlanta,GA,30301,South,Office Supplies,Paper,PRD-4352,Cardstock 100pk,2,0.2,13.03,20.85,2.3
733,ORD-01244,2023-05-19,2023-05-24,Standard Class,CUS-0126,Customer 126,Consumer,Seattle,WA,98101,West,Technology,Machines,PRD-1881,HP ProBook 440 G9,4,0.2,733.42,2346.94,285.71
287,ORD-01095,2022-08-17,2022-08-20,Second Class,CUS-0055,Customer 55,Consumer,New York,NY,10001,East,Furniture,Bookcases,PRD-5773,Wooden Bookcase 180cm,3,0,190.38,571.14,-15.46
120,ORD-01040,2021-07-31,2021-08-06,Standard Class,CUS-0209,Customer 209,Consumer,Charlotte,NC,28201,South,Furniture,Bookcases,PRD-5773,Wooden Bookcase 180cm,2,0,175.98,351.96,19.26
2155,ORD-01718,2022-02-11,2022-02-16,Standard Class,CUS-0303,Customer 303,Consumer,Portland,OR,97201,West,Technology,Phones,PRD-4957,iPhone 14 128GB,1,0.1,748.53,673.68,95.07
1204,ORD-01401,2021-01-14,2021-01-14,Same Day,CUS-0162,Customer 162,Corporate,Philadelphia,PA,19101,East,Office Supplies,Art,PRD-1820,Sketch Pad A3,6,0.4,16.63,59.87,-7.24
613,ORD-01204,2021-02-10,2021-02-11,First Class,CUS-0242,Customer 242,Consumer,San Francisco,CA,94101,West,Technology,Machines,PRD-7823,Dell XPS 15 Laptop,1,0.2,1401.82,1121.46,122.85
142,ORD-01047,2021-03-05,2021-03-07,Second Class,CUS-0043,Customer 43,Consumer,Minneapolis,MN,55401,Central,Technology,Copiers,PRD-5522,Canon ImageRUNNER 2425,1,0.2,1863.92,1491.14,440.79
1148,ORD-01382,2021-03-22,2021-03-26,Second Class,CUS-0309,Customer 309,Consumer,Houston,TX,77001,Central,Technology,Phones,PRD-1941,Xiaomi Redmi 12,5,0.5,198.71,496.78,13.44
1360,ORD-01453,2021-04-13,2021-04-19,Standard Class,CUS-0357,Customer 357,Consumer,Los Angeles,CA,90001,West,Furniture,Bookcases,PRD-4464,5-Tier Metal Bookshelf,1,0,144.68,144.68,12.17
857,ORD-01285,2023-11-24,2023-11-28,Second Class,CUS-0257,Customer 257,Corporate,San Francisco,CA,94101,West,Office Supplies,Art,PRD-0551,Whiteboard Markers 10pk,1,0.1,14.8,13.32,1.62
457,ORD-01152,2022-09-15,2022-09-19,Second Class,CUS-0306,Customer 306,Home Office,Detroit,MI,48201,Central,Technology,Machines,PRD-1881,HP ProBook 440 G9,1,0.1,728.38,655.54,77.59
191,ORD-01063,2022-04-22,2022-04-22,Same Day,CUS-0393,Customer 393,Consumer,New Orleans,LA,70101,South,Technology,Accessories,PRD-3294,Webcam HD 1080p,3,0,55.37,166.11,61.7
849,ORD-01283,2022-03-10,2022-03-14,Standard Class,CUS-0065,Customer 65,Consumer,Chicago,IL,60601,Central,Technology,Accessories,PRD-8988,Logitech MX Master 3,2,0.1,94.63,170.33,60.89
1980,ORD-01660,2021-11-02,2021-11-06,Standard Class,CUS-0001,Customer 1,Corporate,Seattle,WA,98101,West,Furniture,Chairs,PRD-4472,Gaming Chair Pro,1,0,295.25,295.25,30.24
295,ORD-01098,2022-07-21,2022-07-22,First Class,CUS-0224,Customer 224,Corporate,Charlotte,NC,28201,South,Office Supplies,Art,PRD-0551,Whiteboard Markers 10pk,1,0.1,13.9,12.51,1.19
652,ORD-01217,2022-07-06,2022-07-13,Standard Class,CUS-0059,Customer 59,Consumer,Nashville,TN,37201,South,Furniture,Chairs,PRD-4472,Gaming Chair Pro,2,0,280.79,561.58,72.62
818,ORD-01272,2023-11-18,2023-11-25,Standard Class,CUS-0273,Customer 273,Consumer,Boston,MA,02101,East,Furniture,Furnishings,PRD-8417,Cable Management Kit,1,0,28.6,28.6,5.01
170,ORD-01056,2021-12-08,2021-12-12,Standard Class,CUS-0291,Customer 291,Home Office,Portland,OR,97201,West,Office Supplies,Paper,PRD-4352,Cardstock 100pk,3,0,11.08,33.24,4.28
89,ORD-01029,2021-01-07,2021-01-11,Second Class,CUS-0131,Customer 131,Consumer,Portland,OR,97201,West,Technology,Machines,PRD-7964,Lenovo ThinkPad E15,2,0,956.87,1913.74,218.98
1879,ORD-01626,2022-08-15,2022-08-17,First Class,CUS-0125,Customer 125,Consumer,Miami,FL,33101,East,Technology,Phones,PRD-4868,Oppo Reno 8,2,0,234.86,469.72,56.45
910,ORD-01303,2022-09-16,2022-09-22,Standard Class,CUS-0025,Customer 25,Consumer,Las Vegas,NV,89101,West,Office Supplies,Envelopes,PRD-8641,Padded Mailer 25pk,1,0,17.17,17.17,2.06
761,ORD-01253,2021-08-26,2021-08-31,Standard Class,CUS-0382,Customer 382,Consumer,Chicago,IL,60601,Central,Office Supplies,Labels,PRD-1860,Name Badge Kit,1,0.4,18.85,11.31,-1.56
2214,ORD-01738,2021-07-27,2021-08-01,Standard Class,CUS-0196,Customer 196,Corporate,Charlotte,NC,28201,South,Office Supplies,Fasteners,PRD-3891,Binder Clips Assorted,2,0.5,8.7,8.7,-0.76
1950,ORD-01650,2023-04-29,2023-05-01,Second Class,CUS-0201,Customer 201,Consumer,Washington,DC,20001,East,Furniture,Tables,PRD-1817,L-Shape Office Desk,2,0,414.84,829.68,-80.64
927,ORD-01309,2022-08-19,2022-08-20,First Class,CUS-0291,Customer 291,Home Office,Portland,OR,97201,West,Office Supplies,Envelopes,PRD-6228,Manila Envelope 50pk,3,0.1,8.28,22.36,2.26
479,ORD-01159,2023-09-29,2023-10-05,Standard Class,CUS-0123,Customer 123,Consumer,Detroit,MI,48201,Central,Furniture,Furnishings,PRD-0891,Monitor Arm Dual,1,0,86.2,86.2,12.02
2206,ORD-01735,2022-03-01,2022-03-05,Standard Class,CUS-0002,Customer 2,Consumer,Los Angeles,CA,90001,West,Technology,Phones,PRD-1941,Xiaomi Redmi 12,1,0.3,189.23,132.46,7.54
942,ORD-01314,2023-05-12,2023-05-12,Same Day,CUS-0239,Customer 239,Home Office,Las Vegas,NV,89101,West,Technology,Phones,PRD-4868,Oppo Reno 8,1,0.1,224.83,202.35,42.51
861,ORD-01287,2021-10-15,2021-10-15,Same Day,CUS-0333,Customer 333,Corporate,Charlotte,NC,28201,South,Technology,Copiers,PRD-4662,Epson WorkForce WF-7840,2,0.5,412.36,412.36,-20.74
2156,ORD-01718,2022-07-18,2022-07-20,First Class,CUS-0159,Customer 159,Consumer,New Orleans,LA,70101,South,Furniture,Chairs,PRD-0291,Bar Stool Set 2pcs,1,0.3,144.81,101.37,3.88
796,ORD-01265,2021-08-30,2021-09-06,Standard Class,CUS-0393,Customer 393,Consumer,New Orleans,LA,70101,South,Technology,Accessories,PRD-8988,Logitech MX Master 3,2,0,93.24,186.48,40.35
100,ORD-01033,2022-07-04,2022-07-08,Standard Class,CUS-0027,Customer 27,Consumer,New Orleans,LA,70101,South,Office Supplies,Binders,PRD-3805,View Binder with Windows,2,0.2,15.67,25.07,3.98
1491,ORD-01497,2021-03-29,2021-03-30,First Class,CUS-0383,Customer 383,Corporate,Las Vegas,NV,89101,West,Office Supplies,Art,PRD-9676,Watercolor Set 24pcs,1,0.2,21.97,17.58,3.13
137,ORD-01045,2022-10-04,2022-10-08,Second Class,CUS-0271,Customer 271,Consumer,Miami,FL,33101,East,Technology,Copiers,PRD-4662,Epson WorkForce WF-7840,3,0.1,429.86,1160.62,251.17
773,ORD-01257,2023-02-08,2023-02-12,Second Class,CUS-0335,Customer 335,Home Office,Seattle,WA,98101,West,Furniture,Furnishings,PRD-1284,Desk Organizer Bamboo,2,0.2,37.1,59.36,11.4
31,ORD-01010,2021-05-09,2021-05-16,Standard Class,CUS-0235,Customer 235,Consumer,Las Vegas,NV,89101,West,Furniture,Chairs,PRD-4686,Ergonomic Mesh Chair,1,0,229.62,229.62,32.0
879,ORD-01293,2023-10-14,2023-10-18,Second Class,CUS-0054,Customer 54,Corporate,Boston,MA,02101,East,Technology,Machines,PRD-1881,HP ProBook 440 G9,1,0.1,792.67,713.4,69.77
1113,ORD-01371,2023-01-13,2023-01-16,Second Class,CUS-0289,Customer 289,Consumer,Miami,FL,33101,East,Office Supplies,Binders,PRD-3805,View Binder with Windows,2,0.2,15.4,24.64,4.24
2286,ORD-01762,2022-06-02,2022-06-04,First Class,CUS-0034,Customer 34,Corporate,Miami,FL,33101,East,Furniture,Chairs,PRD-0291,Bar Stool Set 2pcs,1,0,150.41,150.41,16.79
1245,ORD-01415,2022-07-14,2022-07-14,Same Day,CUS-0089,Customer 89,Corporate,Seattle,WA,98101,West,Furniture,Tables,PRD-7760,Conference Table 2m,2,0,667.94,1335.88,58.96
1065,ORD-01355,2022-01-17,2022-01-24,Standard Class,CUS-0265,Customer 265,Consumer,Houston,TX,77001,Central,Furniture,Bookcases,PRD-5344,Wall-Mount Floating Shelves,2,0,63.41,126.82,0.86
314,ORD-01104,2022-01-23,2022-01-27,Standard Class,CUS-0132,Customer 132,Consumer,Memphis,TN,38101,South,Furniture,Chairs,PRD-0063,Herman Miller Aeron,1,0.1,1257.76,1131.98,208.58
1831,ORD-01610,2022-12-13,2022-12-17,Standard Class,CUS-0313,Customer 313,Corporate,Las Vegas,NV,89101,West,Technology,Copiers,PRD-5522,Canon ImageRUNNER 2425,5,0,1685.74,8428.7,2414.1
736,ORD-01245,2023-02-19,2023-02-26,Standard Class,CUS-0132,Customer 132,Consumer,Memphis,TN,38101,South,Technology,Machines,PRD-7823,Dell XPS 15 Laptop,3,0,1401.64,4204.92,751.39
